time,max_temp,min_temp,daylight_duration,sunshine_duration,precipitation_sum,wind_speed_10m_max,mean_temp,cloud_cover_mean,relative_humidity_2m_mean,pressure_msl_mean
20/06/2023,30,16.6,57475.54,52072.34,0,8.6,24.3,56,60,1016.1
21/06/2023,30.2,18.7,57479.59,44558.32,1.6,10.8,24.6,68,69,1016.9
22/06/2023,31.5,19.4,57478.74,50400,0,14.8,25.8,48,69,1017.6
23/06/2023,32.9,20,57472.98,19828.86,25.8,27.3,23.5,81,80,1014.8
24/06/2023,26.2,18.6,57462.28,49683.55,0.2,20,22,81,68,1017.5
25/06/2023,26.1,17.7,57446.64,45930.26,0.8,12.2,21.4,49,72,1016.7
26/06/2023,26.6,17.3,57426.04,51591.66,0.7,11.2,22.3,12,67,1014.7
27/06/2023,26.2,17.4,57400.43,39178.92,0,27.8,20.8,68,66,1013.7
28/06/2023,22.4,15.1,57369.54,36679.6,0.2,18.9,18.6,55,58,1015.5
29/06/2023,24.8,14.3,57333.39,51878.28,0.8,16.3,20.4,16,60,1015.6
30/06/2023,28,16.1,57292.11,51870.64,0,14.6,22.4,40,59,1012
01/07/2023,28.3,16.5,57245.8,43918.77,0.2,13.4,23,84,64,1007.2
02/07/2023,27.8,18.5,57194.57,50400,13.7,22.8,23.2,34,61,1008
03/07/2023,28.6,17.2,57138.55,51096.45,0,17.9,23.2,47,54,1013.4
04/07/2023,23.2,17.5,57077.84,11398.29,3,9.8,20.8,73,78,1015.6
05/07/2023,28,16,57012.57,49721.43,2.1,24.8,22.2,42,73,1014.5
06/07/2023,27.7,18.1,56942.87,51392.94,1.4,17.6,22.4,60,69,1015.5
07/07/2023,27.8,18,56868.84,45197.48,0.1,14.8,22.6,64,57,1019.8
08/07/2023,28.9,16.4,56790.61,51376.08,0,8,23.5,39,52,1021.2
09/07/2023,31.4,18.2,56708.32,51497.27,0,11.5,25.4,15,47,1020.5
10/07/2023,33.8,18.5,56622.07,44716.01,0,17.3,26.9,47,50,1018.2
11/07/2023,31,19.8,56531.98,51092.78,0,20,25.9,32,54,1016.3
12/07/2023,32.3,19.4,56438.2,47245.34,8.3,18.3,25.5,65,62,1013.3
13/07/2023,29.2,19.8,56340.84,30744.79,8.8,19.4,24.2,81,68,1014
14/07/2023,27.5,18.9,56240.02,51069.47,0.3,15.5,23.7,36,61,1017.7
15/07/2023,31.5,18,56135.85,51060.08,0,12.7,25.4,1,60,1016.5
16/07/2023,33.1,19.2,56028.47,47748.26,0,17.2,27.2,16,58,1014.7
17/07/2023,34.5,22.2,55917.83,50821.95,0,17.8,28,16,61,1015.5
18/07/2023,30.8,21.4,55802.96,47340.52,0,16.1,26.8,32,53,1017.5
19/07/2023,31.2,20.8,55683.83,45788.8,0,20.2,26.3,73,56,1010.9
20/07/2023,28.8,19.8,55560.64,49162.62,0,22.4,24.4,33,55,1010.5
21/07/2023,27.9,18.1,55433.59,35502.28,5,14.3,22.1,71,68,1011.9
22/07/2023,25.8,16,55302.88,43718.75,0,20,21.3,64,68,1014.4
23/07/2023,28.5,16.9,55168.7,50157.76,0,15.6,22.9,21,61,1016.3
24/07/2023,32.7,18.5,55031.24,45812.11,0,24.5,25.9,58,63,1009.6
25/07/2023,26.1,18.2,54890.7,27367.95,2.9,16.5,22.6,90,72,1003.9
26/07/2023,19.9,14.4,54747.25,30503.48,3.6,27.7,18.1,62,73,1006.9
27/07/2023,22.9,13.4,54601.07,49899.48,0,18,18.2,12,59,1014
28/07/2023,28.4,15,54452.36,46873.29,0,21.2,21.9,73,61,1011.6
29/07/2023,29.4,17.8,54301.27,49364.05,0,15.9,23.6,43,67,1011.6
30/07/2023,24.1,18.8,54147.98,17663.79,7.2,17.1,21.1,60,78,1012
31/07/2023,25.5,16.9,53992.65,49612.67,0,20.6,21.1,42,64,1012.9
01/08/2023,28.5,14.8,53835.45,32400,5.7,21.1,21.5,85,68,1007.3
02/08/2023,26.5,15.2,53676.55,49459.8,0,20.7,21.2,42,64,1007.8
03/08/2023,28.2,17.6,53516.09,49381.21,0.4,19.9,23.1,24,65,1007.5
04/08/2023,26.8,17.2,53354.22,45969.18,11.5,16.2,22.1,46,74,1010.5
05/08/2023,26.9,18.4,53191.11,22418.46,31.2,16.2,22.4,90,84,1004.6
06/08/2023,19.8,16.4,53026.67,15645.39,9.9,28.7,17.8,99,84,1002.8
07/08/2023,19,15.1,52859.64,47831.3,0.4,32.4,16.5,54,63,1011
08/08/2023,21.2,13.5,52689.9,47496.54,0.1,21.5,17.3,63,61,1017.6
09/08/2023,23.1,11.4,52517.66,19795.26,3.2,14.6,17.8,82,69,1018
10/08/2023,23.5,13.3,52343.09,48516.11,1,14.3,18.2,28,68,1019.9
11/08/2023,25.4,12,52166.38,48205.94,0,14.6,18.7,16,62,1022.3
12/08/2023,27.8,12.9,51987.7,47701.85,0,11.5,20.7,7,61,1021.9
13/08/2023,28.9,15.8,51807.22,47472.65,0,10.2,23.1,1,57,1020.5
14/08/2023,30.5,15.8,51625.11,47249.31,0,12,24,2,59,1020.6
15/08/2023,31.4,17.7,51441.54,42376.02,0.5,17.3,25,32,61,1019.3
16/08/2023,28.5,18.9,51256.66,43982.48,16.6,17.7,23.7,48,69,1018.8
17/08/2023,26.5,19.3,51070.62,36637.91,6.9,13.9,22.3,61,79,1018.2
18/08/2023,29,19,50883.59,38054.6,4.1,10.9,23.4,44,79,1017.4
19/08/2023,29.9,19.5,50695.71,44336.2,2.8,8.9,24.5,87,72,1018.2
20/08/2023,32.6,20.4,50507.11,45891.59,0,11.6,26.5,9,64,1019.5
21/08/2023,33.8,20.5,50317.95,45740.14,0,9.2,27.5,10,61,1020.1
22/08/2023,34.2,21.8,50128.36,45672.75,0,10.5,28.2,8,59,1018.5
23/08/2023,33.3,21.6,49938.47,45560.95,0.8,21.7,27.4,40,62,1015.9
24/08/2023,32.3,20.5,49748.41,45190.88,0,13.8,26.3,5,62,1016.5
25/08/2023,32.2,18.8,49558.33,42473.33,0,12.5,26.2,62,64,1014
26/08/2023,35.2,21.1,49368.12,45012.52,0,19.1,28.4,13,57,1011.5
27/08/2023,34.7,21.2,49176.47,45254.93,0,17.8,28.1,24,55,1008.2
28/08/2023,35.2,20,48983.23,43715.48,1,21.2,28.1,60,55,1004
29/08/2023,27.7,18.4,48788.54,20033.97,12,14,22.3,95,78,1003.3
30/08/2023,23.4,15.9,48592.56,43124.6,0,16.2,18.7,64,76,1006.1
31/08/2023,23.1,14.6,48395.41,39836.05,0,15.4,18.4,57,67,1012.6
01/09/2023,24.9,13.1,48197.23,43327.05,0.1,14.3,19.1,48,71,1018.5
02/09/2023,27.8,14.4,47998.17,43652.16,0.3,12.3,21.1,9,72,1020.2
03/09/2023,23.5,17,47798.34,40320.46,8.3,23.7,20.1,78,72,1021.7
04/09/2023,24.1,13.9,47597.89,43161.11,0,19,19.4,22,57,1023.9
05/09/2023,25.5,15.2,47396.93,43139.53,0,18.2,20,9,59,1024.1
06/09/2023,26.4,13.4,47195.59,42900.3,0,10.8,19.8,0,64,1023.5
07/09/2023,27,14,46994,42667.51,0,11.5,20.1,1,63,1023.4
08/09/2023,27.4,14.4,46792.25,42441.65,0,12.1,20.7,0,63,1022.1
09/09/2023,28.1,14.9,46590.5,42312.87,0,8.7,21.5,3,61,1020.2
10/09/2023,28.8,14.6,46388.84,42097.47,0,9.1,22,1,61,1019.4
11/09/2023,29.9,14.8,46187.39,41890.46,0,10.5,23.1,0,57,1016.1
12/09/2023,30.1,16.7,45986.26,41692.48,0,13,23.8,28,55,1014.3
13/09/2023,29.8,16.5,45785.58,40940.23,0,16.5,23.1,55,61,1013.9
14/09/2023,25.4,17.6,45585.45,38174.34,1.4,19.4,20.7,81,78,1016
15/09/2023,24.1,16.4,45385.78,29796.18,0.8,9.3,19.6,51,71,1020.2
16/09/2023,22.9,14.6,45185.22,37728.12,1,12.9,18.4,38,77,1020.2
17/09/2023,25.9,14.1,44983.62,40208.39,0.5,10.1,19.6,30,79,1019.5
18/09/2023,27.5,15.4,44781.1,36109.15,4.3,20,21.3,53,71,1016
19/09/2023,24.2,16,44577.79,25200,0.1,21.6,20.3,72,74,1013.6
20/09/2023,25.9,13.8,44373.8,39961.02,0,12.2,19.7,28,70,1016.9
21/09/2023,25.3,15.4,44169.26,34778.98,1.5,17.3,20.3,49,68,1011.5
22/09/2023,28.2,16.8,43964.29,39600,0,22.3,22,56,65,1008.4
23/09/2023,20,15.4,43759.02,0,22,14.3,18.2,100,84,1012.6
24/09/2023,16.5,14.5,43553.55,0,9.5,16.6,15.6,99,88,1018.6
25/09/2023,24.5,14.6,43348.02,33637.61,1.3,15,19.4,56,76,1023
26/09/2023,26.6,15.6,43142.54,39299.81,0,14.3,20,18,70,1023.5
27/09/2023,26.2,13.6,42937.23,39217.1,0,11.7,19,13,66,1023.2
28/09/2023,25.8,12.6,42732.21,39134.04,0,8.8,18.7,7,68,1021.9
29/09/2023,25.5,12.7,42527.59,38950.36,0,9.6,18.6,0,64,1022.2
30/09/2023,23.9,12.1,42323.52,18583.97,0.4,14.7,17.6,62,74,1021.6
01/10/2023,20.9,10.5,42120.09,38304.93,0,17.6,15.6,34,66,1024.4
02/10/2023,22.6,10.4,41917.43,38328.95,0,8.1,16.4,9,68,1025.4
03/10/2023,24.2,10.8,41715.68,38122.8,0,17.8,17,22,69,1022.1
04/10/2023,20.1,9.8,41514.95,13978.97,13,28,15.2,87,73,1024.8
05/10/2023,21.3,7.9,41315.14,36770.1,0,12.3,14.2,83,72,1025.4
06/10/2023,21,10.4,41114.81,31449.09,0,11.7,14.5,50,67,1025.8
07/10/2023,22.5,8.6,40913.78,37299.17,0,19.8,15.9,59,66,1021.6
08/10/2023,21.9,9.3,40712.18,20287.23,0,33,16.4,69,50,1019.9
09/10/2023,14.5,8.5,40510.16,14400,1.5,13.7,10.8,99,64,1022.8
10/10/2023,16.3,10,40307.84,26621.52,0.6,8.1,12.5,68,85,1022.2
11/10/2023,21.9,8.2,40105.37,33412.22,0,15.3,14.8,51,82,1023.1
12/10/2023,22.7,10.1,39902.89,36252.32,0,10.4,15.8,40,80,1019.1
13/10/2023,25.1,14.5,39700.55,33991.96,0,11.6,18.4,83,75,1018.3
14/10/2023,23.4,12.7,39498.48,35819.33,0,14.5,17.2,21,78,1012.4
15/10/2023,16.5,8.6,39296.84,0,2.7,22.1,12.4,81,74,1014.6
16/10/2023,12.8,3.8,39095.76,35402.02,0,21.6,8.1,14,68,1021.9
17/10/2023,12.6,1.8,38895.42,32400,0,7.7,7.7,86,71,1022.1
18/10/2023,14.1,1.6,38695.95,32702.5,0,10.6,7.5,64,76,1018
19/10/2023,18.1,8.1,38497.52,18000,3.6,15.6,12.7,97,81,1005.4
20/10/2023,25.7,15.6,38300.28,11698.28,0,27,20.3,98,64,996.2
21/10/2023,22.4,15.9,38104.4,10001.94,8.6,21.2,18.7,99,78,1002.8
22/10/2023,18.8,9.9,37910.05,28913.08,8.1,20.4,14.8,49,83,1010.2
23/10/2023,19,8.9,37717.39,30897.42,0,10.9,13.5,68,80,1016.6
24/10/2023,20.8,9.8,37526.6,24107.37,3.9,17.1,14.8,95,81,1009.7
25/10/2023,17.9,12.6,37337.61,21813.19,13.4,26.8,14.7,86,82,1002.6
26/10/2023,18.1,10.8,37148.8,28498.57,0.2,12.9,13.9,67,82,1000.3
27/10/2023,16,11.9,36959.98,3600,22.5,30.9,13.6,73,87,995.3
28/10/2023,15.6,7.8,36771.31,29445.46,0.3,18.2,11.7,65,83,1007.1
29/10/2023,19.9,7.5,36582.97,30488.22,0.1,24,13.6,83,80,1011.8
30/10/2023,21.2,13.6,36395.14,29168.27,0,22.8,16.7,92,65,1011.4
31/10/2023,19,10.8,36207.98,16397.59,4.4,20.3,14.2,92,70,1005.7
01/11/2023,16.3,9.2,36021.68,32097.43,0,21.1,11.8,26,74,1013.4
02/11/2023,17.3,8.1,35836.43,31942.49,1.8,24.4,12.3,72,73,1005
03/11/2023,14.7,6.2,35652.42,67.08,9.8,30.1,12,72,82,992.1
04/11/2023,12.4,4.8,35469.84,16635.27,1.2,13.1,7.9,58,87,998.3
05/11/2023,13.6,6.3,35288.89,6533.34,14,24.8,9.4,58,90,992.8
06/11/2023,16.1,6.3,35109.77,31153.49,0,17.7,10.7,15,75,1009.7
07/11/2023,13.4,6.1,34932.69,27360.31,1,8.7,9.1,69,93,1016.3
08/11/2023,12,3.3,34757.87,30769.23,1.4,25.9,8.2,18,81,1017.7
09/11/2023,12.8,2,34585.52,30580.5,0,20.5,7.2,43,78,1017.9
10/11/2023,8.8,4.4,34415.87,0,9.5,12.7,7.2,100,87,1009.1
11/11/2023,8.2,6.5,34249.15,0,10,27.7,7.4,100,90,1002.9
12/11/2023,10.1,3.4,34085.59,30031.04,0,27.7,6.3,32,70,1010.7
13/11/2023,8.7,1.2,33925.43,6000.77,0.9,9.6,5.6,94,86,1014.4
14/11/2023,13.8,8.2,33768.66,8314.65,6,18.8,10.8,96,84,1010.4
15/11/2023,12.6,6.8,33613.65,28894.29,5.8,32.5,9.8,46,80,1011.1
16/11/2023,12.7,6.6,33460.26,28889.34,0.2,21.3,9.1,52,74,1017.2
17/11/2023,9.6,4.3,33308.65,0,1.6,31.6,7.3,99,80,1009
18/11/2023,7,1.2,33159.02,29004.45,0,32.8,4.3,30,69,1020.1
19/11/2023,4.7,-1,33011.56,671.21,1.4,12.7,2.2,87,89,1019.1
20/11/2023,12.6,0.9,32866.46,9343.26,0.2,17.7,6.2,59,86,1012.8
21/11/2023,9.8,2.9,32723.94,0,0,9.4,6,100,90,1011.9
22/11/2023,8.8,1.3,32584.19,22842.55,0,15.3,4.7,75,86,1020.2
23/11/2023,6.9,-1.8,32447.42,19465.07,0,19.8,1.9,51,79,1022.1
24/11/2023,8.7,-0.1,32313.86,14944.03,1.5,22.9,4.6,83,82,1003
25/11/2023,4.6,-1.3,32183.7,27911,0,27.3,1.7,30,73,1000.6
26/11/2023,2.8,-2.2,32057.18,26346.78,0,26.5,-0.4,29,71,1009.1
27/11/2023,4.1,-2.8,31934.51,406.64,0.7,12.9,0.8,92,87,1010.4
28/11/2023,5.8,1.9,31815.92,0,9.8,18.4,3.7,96,92,995.1
29/11/2023,2.2,-3.8,31701.65,27051.81,0,27.2,-1.2,19,78,1008.4
30/11/2023,1.3,-3.3,31591.91,0,20.8,10.9,-0.4,97,88,1008.4
01/12/2023,2.5,0.6,31486.95,0,18.9,11.5,1.7,100,94,1002.7
02/12/2023,5,-1.6,31387,1748.85,0.8,31.2,1.4,87,91,1000.3
03/12/2023,0.3,-4.4,31292.29,23737.96,0.2,29.9,-1.7,48,71,1020.6
04/12/2023,1.2,-5.9,31202.88,25431.14,0,12.8,-2.8,48,79,1025.5
05/12/2023,2.3,-3.2,31117.72,2760.73,0.9,10.7,-0.8,100,81,1017
06/12/2023,1,-0.7,31036.66,0,14.4,12.5,0.2,100,95,1014.6
07/12/2023,0.6,0.3,30959.82,0,16.8,8.9,0.5,100,97,1017.7
08/12/2023,1,-2.2,30887.3,0,0,10.5,-0.5,98,96,1020.9
09/12/2023,1,-2,30819.2,7616.66,0,13.6,-0.4,100,96,1020.6
10/12/2023,0.9,-5.1,30755.63,0,3.6,14.8,-0.9,86,96,1014.7
11/12/2023,3.2,-3.3,30696.69,16401.83,0.3,11,0.6,83,95,1012.6
12/12/2023,7.9,-2.7,30642.48,25255.53,0.7,11.5,2.8,50,91,1012
13/12/2023,4.8,3.2,30593.1,0,18.6,11.5,3.9,100,97,1003.3
14/12/2023,7.6,2.6,30548.65,9440.71,0.7,19.1,4.5,89,93,1009.4
15/12/2023,6.1,-1.8,30509.22,19467.46,0,14,2.2,32,87,1028.1
16/12/2023,5.2,-2.6,30474.9,25603.31,0,13.3,0.5,1,87,1038.9
17/12/2023,7.3,-0.8,30445.79,25034.2,0,15.8,2.1,62,86,1038.9
18/12/2023,9,-1.9,30421.97,25614.21,0,10.1,1.3,22,86,1033.8
19/12/2023,1.9,-3.3,30403.53,10531.55,0,6.5,-1.6,77,96,1026.8
20/12/2023,6,-2.5,30390.55,14400,0,19.6,0.9,70,92,1015.1
21/12/2023,5.8,-0.1,30383.11,491.37,6.1,23.7,3.6,92,83,1006.4
22/12/2023,6.2,3.5,30381.27,19788.94,5.4,30.4,4.8,77,76,996.1
23/12/2023,3.5,0.2,30385.12,340.35,26.2,27.1,1.7,100,89,1002.9
24/12/2023,7.6,0.6,30394.72,0,4.9,29.4,4.2,96,87,1010
25/12/2023,12.9,4.1,30410.16,3600,0.3,26,7.9,99,81,1011.4
26/12/2023,10.9,2.2,30431.35,24016.9,0,18.3,6.6,42,84,1015.9
27/12/2023,9.6,1.4,30458.2,25822.41,0,15.7,5.4,30,80,1024.8
28/12/2023,8.4,-1.1,30490.6,25978.83,0,10.9,3.2,46,91,1023.4
29/12/2023,5.8,-0.1,30528.45,12977.11,0,7.6,2.5,92,98,1020.2
30/12/2023,8.4,-0.6,30571.62,20458.15,0,9.2,2.1,62,95,1018.9
31/12/2023,5.9,-0.4,30620.02,10587.14,0.1,12.3,2.6,78,95,1015.9
01/01/2024,7.8,0.9,30673.52,18976.17,3,26.9,4.6,69,88,1011.6
02/01/2024,7.2,-1.1,30732.01,17475.01,0,19.1,3.6,92,86,1011.9
03/01/2024,11.6,5.2,30795.38,24119.61,3.1,18.6,7.8,75,86,1003.5
04/01/2024,11.3,4.4,30863.49,25312.75,0.2,29.9,8,55,69,1004
05/01/2024,8.8,1.2,30936.22,18690.95,0,22.8,5.6,69,78,1010.5
06/01/2024,8.4,2.6,31013.47,4107.21,8,11.8,5.4,99,93,1005.4
07/01/2024,6.2,1.2,31095.09,0,3.4,18,4.8,100,88,1004.2
08/01/2024,2,-3.2,31180.97,19642.44,1,22.3,-0.5,66,61,1016.9
09/01/2024,1.8,-4.7,31270.99,26876.73,0,14.8,-2.2,29,48,1030.6
10/01/2024,1.6,-6.8,31365.01,26984.06,0,7.4,-3.7,0,67,1033.9
11/01/2024,2.2,-7.6,31462.91,24851.05,0,22.4,-3,42,71,1026.6
12/01/2024,2.7,-4.7,31564.58,20424.02,0,19.2,-1.8,18,70,1025
13/01/2024,1.6,-3.8,31670.06,12746.66,0,21.4,-1.8,44,78,1020.9
14/01/2024,3.2,-5.6,31780.55,27456.94,0,21.7,-2,81,76,1011.2
15/01/2024,4.8,-5.5,31896.05,27588.02,0,17.7,-0.2,67,71,1002.9
16/01/2024,3.8,-4.9,32016.32,27724.3,0,25,-0.4,36,66,1011.1
17/01/2024,2.9,-5.3,32141.1,3835.49,2.2,13,-1.2,85,88,1006.7
18/01/2024,5.7,0.6,32270.18,591.68,6.3,13.3,2.8,95,98,995.4
19/01/2024,4.5,-3,32403.29,0,5,31.7,0.5,86,77,1011.7
20/01/2024,3.5,-3.5,32540.21,28244.41,0,19.6,-1.5,0,68,1029.3
21/01/2024,2.5,-5,32680.7,28343.68,0,13.3,-2.3,17,73,1035
22/01/2024,2.7,-7.7,32824.55,28464.47,0,12.8,-3.3,52,84,1031.8
23/01/2024,7.3,-3.3,32971.51,28532.97,0.6,19.3,0.3,49,83,1027
24/01/2024,6.3,-3.5,33121.38,145.56,3.4,28.3,1.3,74,87,1024.8
25/01/2024,9.3,4.2,33273.94,28732.4,0,37.5,7.2,40,62,1020.7
26/01/2024,7.6,1.2,33428.96,28851.15,2.8,18.2,3.9,45,76,1024.4
27/01/2024,6.9,3,33586.27,23966.49,0.5,37.8,4.8,35,66,1027.8
28/01/2024,7.8,-2.7,33745.63,29044.63,0,20.2,3,4,76,1036.7
29/01/2024,5.8,-2.3,33906.86,29096.88,0,9.2,0.9,2,78,1040.1
30/01/2024,5.5,-4.1,34069.77,29236.58,0,12.1,-0.6,4,84,1040.2
31/01/2024,3.8,-3.8,34234.15,20124.25,0,6.9,0,58,81,1035.9
01/02/2024,9.6,-3.5,34399.84,8059.7,0.7,16.4,2.5,76,85,1027.3
02/02/2024,7.1,1,34566.9,28832.96,0,20.6,3.4,77,79,1027.8
03/02/2024,11.1,4.6,34737.01,20065.68,0,29.6,7.7,86,74,1022.2
04/02/2024,12.5,6.7,34910.28,22972.92,0.6,31.3,9.3,83,73,1019.8
05/02/2024,13.8,8.7,35086.49,12042.59,0.5,34.8,10.9,94,65,1015.8
06/02/2024,16.2,4.7,35265.4,31086.5,0,27.8,9.9,48,54,1015
07/02/2024,13.4,0.3,35446.79,31330.08,0,16.3,6.8,42,78,1009.9
08/02/2024,13.8,5.2,35630.42,13886.19,0.5,17.5,8.3,87,81,1005.4
09/02/2024,14.3,7.5,35816.11,14651.38,0.1,26.9,11.1,99,70,1000.5
10/02/2024,16.4,10.1,36003.62,30503.94,1.8,24.8,12.9,84,66,998.1
11/02/2024,12.2,6.3,36192.77,613.25,11.2,16.8,9.8,99,90,995.6
12/02/2024,10.2,6.2,36383.33,619.54,3.6,16.7,8.1,100,82,1002.8
13/02/2024,11.2,3.7,36575.13,31094.89,0,24.3,7.4,47,70,1014.3
14/02/2024,9.8,-1.3,36767.96,30994.6,0,12.8,4.1,34,78,1023.9
15/02/2024,11,2.2,36961.66,31091.47,0,8.6,6.3,67,80,1024.5
16/02/2024,11.6,0.7,37156.01,33365.38,0,11,5.6,26,79,1024.6
17/02/2024,12.4,0.1,37350.86,24105.55,1.2,15.1,5.5,36,83,1027.3
18/02/2024,11.5,2.5,37546.03,33780.87,0.2,12.7,6.1,37,83,1031.4
19/02/2024,7.2,-0.4,37741.34,3600,1.2,13.3,4.4,93,91,1025.2
20/02/2024,12,3.7,37936.62,34195.41,0,16.3,7.2,15,80,1024
21/02/2024,11.1,3.6,38131.73,31750.51,0.1,16.3,6.8,59,77,1023.2
22/02/2024,12.2,3,38326.73,4306.87,0.2,26.3,7.8,96,70,1011.1
23/02/2024,13.2,8.6,38523.29,5875.86,2.5,26.7,10.1,100,74,1004
24/02/2024,13.5,7.4,38721.59,15392.4,1,18.1,10.3,100,74,1008.1
25/02/2024,12.9,4.1,38921.46,19855.96,1.3,12.2,8.2,100,90,1011.6
26/02/2024,14.6,6.8,39122.74,33353.07,0.6,14.2,9.8,80,87,1008.6
27/02/2024,15.9,5.7,39325.26,27759.2,0,12.6,10.3,99,81,1013.5
28/02/2024,15.8,5.2,39528.86,35735.51,0,7.6,9.8,88,83,1018.5
29/02/2024,16.5,4.9,39733.39,34720.05,0.2,12,9.8,86,84,1018.3
01/03/2024,12.6,6.6,39938.69,968.28,2,16.5,9.3,96,88,1011.1
02/03/2024,10.2,5.8,40144.6,0,3.9,13.8,7.9,97,94,1011.4
03/03/2024,14.6,3.6,40350.99,36000,0.2,14.8,8.4,19,85,1010.5
04/03/2024,15.2,3.9,40557.7,36040.99,0,8.5,9.7,25,78,1009.1
05/03/2024,15.6,4.3,40764.58,33832.92,0.8,14.8,9.4,31,79,1011.4
06/03/2024,13.9,2.5,40971.49,26410.56,5.7,11.6,7.7,51,84,1015.9
07/03/2024,8,4.1,41178.3,1539.22,9.9,16.2,5.7,90,81,1018.3
08/03/2024,7.4,4.3,41384.85,0,1.4,12.9,5.5,97,88,1020.4
09/03/2024,11.1,1.2,41591.02,33921.42,0,17.1,6.4,71,79,1016.8
10/03/2024,14.9,6.1,41796.65,22812.06,0.6,19.2,10.5,97,76,1009.9
11/03/2024,14.6,8.2,42001.61,10818.96,3.6,19.4,10.9,97,81,1006.1
12/03/2024,11.3,5.9,42205.76,15594.54,0,17.6,8.7,69,84,1008.9
13/03/2024,13.9,6.5,42409.19,19147.18,1.4,24.5,9.8,58,73,1013.4
14/03/2024,13.9,2.3,42613.41,35100.31,0,10.7,8.4,36,70,1016.7
15/03/2024,14.4,3.7,42818.6,38049.18,0,8.8,9.3,69,70,1016.6
16/03/2024,13.9,5.8,43024.64,14644.2,3.9,11.9,9.4,99,85,1017.8
17/03/2024,12.1,4.4,43231.4,38793.55,0,25.5,8.7,32,66,1020.5
18/03/2024,11,2.8,43438.75,36846.64,0,16.9,6,77,61,1017.6
19/03/2024,8.4,0.6,43646.58,33203.42,0,9.7,4.3,53,60,1021.5
20/03/2024,12.6,-1.5,43854.75,39660.55,0,10.3,5.2,47,71,1023.3
21/03/2024,15.8,1.8,44063.14,37255.07,0,8.4,8.6,90,68,1020.2
22/03/2024,16,6.2,44271.63,22710.52,0.4,14.5,10.3,98,74,1018.3
23/03/2024,19,5.1,44480.1,15440.04,1.1,29.1,11.4,95,71,1009.1
24/03/2024,11.3,3.2,44688.4,35556.54,0.4,24.7,7.3,60,70,1007.7
25/03/2024,11.2,2.3,44896.43,41338.34,0.5,24,6.4,31,67,1008.1
26/03/2024,15.4,-0.2,45104.05,41544.98,0,25.4,8.3,42,58,1007.6
27/03/2024,17.5,7.3,45311.13,28618.92,0,22.7,12.5,88,62,999.9
28/03/2024,16.7,9.6,45517.55,30520.55,7,38.8,12.8,78,67,999.2
29/03/2024,19,3.7,45723.18,37544.19,0.5,25.3,12.1,69,72,1011.2
30/03/2024,22.6,11.1,45927.88,42084.18,0,15.5,16.1,48,62,1010.1
31/03/2024,22.6,10.7,46131.52,31124.21,0,20.9,15.9,77,54,1007.6
01/04/2024,25.2,13.1,46333.96,38949.55,0,29.5,19.1,88,52,1003.6
02/04/2024,15.2,8.9,46535.29,21003.72,5.1,29.6,11.4,78,68,1007.6
03/04/2024,18,6.8,46736.9,31841.87,0.2,20.6,12.7,55,60,1013.3
04/04/2024,17.8,9.6,46939,37737.76,0.5,20.9,13.1,67,71,1015.4
05/04/2024,20.5,8.6,47141.45,41802.2,1.2,17.3,14.5,73,74,1019.4
06/04/2024,24,10.1,47344.13,34286.5,0,10.8,16.2,98,73,1018.9
07/04/2024,23.5,10.1,47546.93,42743.2,0,12.9,16.7,79,72,1021
08/04/2024,24.4,10,47749.71,42825.12,0,17.3,17,95,61,1019
09/04/2024,25,9.7,47952.35,39718.66,0,18,17.3,94,60,1014.2
10/04/2024,19.5,11.4,48154.71,37478.03,0,27.2,14.9,93,66,1019.1
